"att1";"date";"quarter";"department";"day";"team";"targeted_productivity";"smv";"wip";"over_time";"hsu";"incentive";"idle_time";"idle_men";"no_of_style_change";"no_of_workers";"work_cond_f1";"work_cond_f2";"work_cond_f3";"work_cond_f4";"work_cond_f5";"actual_productivity"
928;2/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";2;0.8;3.94;1186.417033773862;2160.0;7.4;0.0;0.0;0.0;0.0;18.0;0.028682573938506484;33.35345494977643;873.0714431297752;33.38213752371493;873.1001257037136;0.966759259
929;1/5/15 12:00 AM;"Quarter1";"finishing ";"Monday";14;0.8;3.94;1186.417033773862;960.0;9.89;0.0;0.0;0.0;0.0;8.0;0.7922125943012042;53.12909097488191;887.6279627855101;53.92130356918312;888.4201753798113;0.20110416675
930;2/17/15 12:00 AM;"Quarter3";"sweing";"Tuesday";11;0.7;11.41;1054.0;3420.0;2.96;30.0;0.0;0.0;2.0;56.0;0.04761337346325856;39.91882352739965;837.2137770952655;39.96643690086291;837.2613904687288;0.700614035
931;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";14;0.7;30.33;746.0;6840.0;7.36;0.0;0.0;0.0;1.0;57.0;0.915271723504167;55.123667348308;895.6298616920558;56.038939071812166;896.5451334155599;0.17515131574999998
932;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";4;0.7;30.1;419.0;7080.0;3.87;0.0;0.0;0.0;1.0;59.0;0.784620690066341;58.88521992719508;922.5417135367549;59.66984061726142;923.3263342268212;0.637711864
933;3/3/15 12:00 AM;"Quarter1";"finishing";"Tuesday";12;0.8;4.6;1186.417033773862;3780.0;6.11;0.0;0.0;0.0;0.0;9.0;0.8307367437461886;37.21176531354084;881.0698872898856;38.042502057287024;881.9006240336319;0.636049383
934;2/19/15 12:00 AM;"Quarter3";"sweing";"Thursday";4;0.8;30.1;859.0;7020.0;5.79;63.0;0.0;0.0;1.0;58.5;0.5084327357857968;58.008431659363204;922.061402872288;58.516864395149;922.5698356080738;0.800094017
935;1/17/15 12:00 AM;"Quarter3";"sweing";"Saturday";14;0.6;22.94;865.0;6570.0;5.82;23.0;0.0;0.0;0.0;56.5;0.003317805330301571;45.86545747098876;838.5365513109537;45.86877527631906;838.539869116284;0.192528495
936;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";10;0.8;3.94;1186.417033773862;1440.0;3.12;0.0;0.0;0.0;0.0;8.0;0.9077492936336267;70.91914786357913;921.7850730343819;71.82689715721276;922.6928223280155;0.24625
937;2/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";9;0.8;3.94;1186.417033773862;960.0;3.91;0.0;0.0;0.0;0.0;8.0;0.4105681648313598;64.03629551879402;882.35349882369;64.44686368362538;882.7640669885213;0.7715833329999999
938;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";13;0.8;15.26;942.0;4080.0;4.04;63.0;0.0;0.0;0.0;34.0;0.19481147412917998;81.11431647326046;889.5388867329932;81.30912794738964;889.7336982071224;0.999999
939;1/3/15 12:00 AM;"Quarter1";"finishing ";"Saturday";4;0.8;4.15;1186.417033773862;6600.0;4.1;0.0;0.0;0.0;0.0;20.0;0.5231049319743747;39.032625064281895;812.3866679469884;39.55572999625627;812.9097728789627;0.9880246909999999
940;2/24/15 12:00 AM;"Quarter4";"sweing";"Tuesday";13;0.8;15.26;1062.0;4080.0;5.74;50.0;0.0;0.0;0.0;34.0;0.8036640712150579;78.04145617757405;881.3373888200806;78.8451202487891;882.1410528912957;0.999999
941;1/27/15 12:00 AM;"Quarter4";"sweing";"Tuesday";9;0.7;29.12;1294.0;6960.0;8.67;50.0;0.0;0.0;0.0;58.0;0.07055762134584542;46.54087835264377;910.9189592013182;46.61143597398962;910.9895168226641;0.700386207
942;1/4/15 12:00 AM;"Quarter1";"sweing";"Sunday";6;0.8;11.61;539.0;6975.0;2.85;50.0;0.0;0.0;0.0;31.0;0.5284277004514735;60.460293188609796;830.8145042316028;60.98872088906127;831.3429319320543;0.879714482
943;2/28/15 12:00 AM;"Quarter4";"sweing";"Saturday";12;0.8;15.26;1194.0;1700.0;4.13;62.0;0.0;0.0;0.0;34.0;0.7280911356185961;52.70553828947072;969.4046129812506;53.433629425089315;970.1327041168691;0.800260821
944;3/2/15 12:00 AM;"Quarter1";"sweing";"Monday";3;0.8;29.4;1231.0;4680.0;4.87;50.0;0.0;0.0;0.0;57.0;0.08799395108866526;46.504432604183236;858.8128190441013;46.5924265552719;858.90081299519;0.800149813
945;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";5;0.7;26.82;992.0;6960.0;1.93;30.0;0.0;0.0;1.0;58.0;0.3774917076640514;52.68656183260084;888.4499691889747;53.06405354026489;888.8274608966387;0.700556897
946;2/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";12;0.8;15.26;900.0;4080.0;0.86;50.0;0.0;0.0;0.0;34.0;0.469918482915501;55.86807868452442;835.2943628704552;56.33799716743992;835.7642813533707;0.8004019609999999
947;1/7/15 12:00 AM;"Quarter1";"finishing ";"Wednesday";6;0.8;2.9;1186.417033773862;1800.0;6.83;0.0;0.0;0.0;0.0;10.0;0.5382038538193739;53.40839289166575;908.9993109947758;53.946596745485124;909.5375148485952;0.666515152
948;1/5/15 12:00 AM;"Quarter1";"sweing";"Monday";3;0.75;19.87;944.0;6600.0;6.01;45.0;0.0;0.0;0.0;55.0;0.2691408320105495;21.725526039062082;814.743835921162;21.99466687107263;815.0129767531726;0.75024303
949;3/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";1;0.75;26.82;1574.0;7080.0;3.75;75.0;0.0;0.0;0.0;59.0;0.15457389016794953;47.9779196595379;860.5327377209595;48.132493549705856;860.6873116111275;0.9000610170000001
950;3/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";13;0.8;15.26;986.0;4080.0;5.93;75.0;0.0;0.0;0.0;34.0;0.07493588541283391;60.11895021364463;880.9575619467863;60.193886099057465;881.0324978321992;0.999999
951;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";14;0.8;22.52;1397.0;0.0;3.39;138.0;0.0;0.0;0.0;57.0;0.9084444805751853;46.953424241381775;935.1379828254445;47.86186872195696;936.0464273060197;0.2751209795
952;2/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";5;0.7;30.1;687.0;7500.0;4.1;0.0;0.0;0.0;0.0;59.0;0.45885851225803587;36.75062866440352;850.1307039343163;37.209487176661554;850.5895624465744;0.545657673
953;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";5;0.75;30.1;788.0;7380.0;6.6;56.0;0.0;0.0;0.0;59.5;0.01905035813535616;69.03048025792438;921.0913066248049;69.04953061605974;921.1103569829403;0.750406233
954;1/6/15 12:00 AM;"Quarter1";"finishing ";"Tuesday";1;0.8;3.94;1186.417033773862;1440.0;4.72;0.0;0.0;0.0;0.0;8.0;0.011751019534511298;59.86853160820627;864.6822306149705;59.88028262774078;864.693981634505;0.936496212
955;1/19/15 12:00 AM;"Quarter3";"sweing";"Monday";11;0.7;14.89;1484.0;10260.0;2.03;50.0;0.0;0.0;0.0;57.0;0.9719461414969945;56.33305968735328;933.3230148575841;57.30500582885027;934.2949609990811;0.700170388
956;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";3;0.75;22.52;1266.0;10260.0;7.1;69.0;0.0;0.0;0.0;57.0;0.9618638058932535;53.47496193626463;860.6860944263857;54.43682574215788;861.6479582322789;0.80035194
957;1/29/15 12:00 AM;"Quarter5";"sweing";"Thursday";13;0.75;15.26;1436.0;4200.0;3.35;45.0;0.0;0.0;0.0;35.0;0.26013974288099795;52.92378558119498;900.322917758388;53.18392532407597;900.5830575012691;0.999999
958;1/4/15 12:00 AM;"Quarter1";"finishing ";"Sunday";7;0.8;2.9;1186.417033773862;960.0;3.83;0.0;0.0;0.0;0.0;8.0;0.07684324481595595;40.909732169849356;867.0920605305655;40.98657541466531;867.1689037753814;0.667604167
959;1/15/15 12:00 AM;"Quarter3";"finishing ";"Thursday";7;0.8;2.9;1186.417033773862;1440.0;10.29;0.0;0.0;0.0;0.0;8.0;0.4384413214585705;63.662155734152044;847.3705906504032;64.10059705561062;847.8090319718617;0.689299242
960;1/1/15 12:00 AM;"Quarter1";"sweing";"Thursday";14;0.75;28.08;681.0;6900.0;4.86;45.0;0.0;0.0;0.0;57.5;0.9849452884554759;55.567738469748086;894.6410768789989;56.552683758203564;895.6260221674544;0.18760695649999998
961;1/3/15 12:00 AM;"Quarter1";"sweing";"Saturday";6;0.8;25.9;1152.0;6720.0;5.57;50.0;0.0;0.0;0.0;56.0;0.47646565195757684;22.67566790482609;876.3108567838939;23.152133556783664;876.7873224358515;0.800125
962;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";14;0.8;22.52;1452.0;6960.0;4.22;100.0;0.0;0.0;0.0;58.0;0.30885561650769655;47.78827021301075;835.876585788184;48.09712582951845;836.1854414046917;0.23749540225000002
963;3/9/15 12:00 AM;"Quarter2";"sweing";"Monday";3;0.8;30.1;964.0;5160.0;5.4;50.0;0.0;0.0;1.0;58.0;0.3428335992245124;44.16246424056635;886.2154301824303;44.50529783979086;886.5582637816548;0.800842424
964;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";11;0.8;31.83;568.0;9900.0;5.4;40.0;0.0;0.0;0.0;55.0;0.7153239117811744;64.60023377375694;904.7236506549576;65.31555768553811;905.4389745667388;0.412119835
965;1/8/15 12:00 AM;"Quarter2";"finishing ";"Thursday";1;0.8;3.94;1186.417033773862;1440.0;5.75;0.0;0.0;0.0;0.0;8.0;0.3219401415238501;42.79321908252903;868.9145006634342;43.115159224052874;869.2364408049581;0.9476893940000001
966;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";13;0.8;15.26;470.0;4080.0;5.78;63.0;0.0;0.0;0.0;34.0;0.8888237533973947;44.14915481146285;902.6912162494765;45.037978564860246;903.580040002874;0.999999
967;2/22/15 12:00 AM;"Quarter4";"finishing";"Sunday";13;0.8;5.13;1186.417033773862;2400.0;5.23;0.0;0.0;0.0;0.0;10.0;0.23661103103085868;63.95633497144615;853.0969574552308;64.192946002477;853.3335684862617;0.999999
968;3/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";14;0.7;26.82;1267.0;8160.0;3.36;70.0;0.0;0.0;0.0;58.0;0.6749206498244869;26.22783459539662;872.3044106973961;26.902755245221105;872.9793313472205;0.21251125
969;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";5;0.6;30.1;415.0;6960.0;4.81;0.0;0.0;0.0;0.0;58.0;0.8868808677558687;59.04217136419403;852.3033820811416;59.9290522319499;853.1902629488975;0.415172414
970;2/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";11;0.75;10.05;629.0;3240.0;4.67;45.0;0.0;0.0;0.0;27.0;0.13275963188060913;62.05226650046172;873.8162191731886;62.18502613234233;873.9489788050693;0.750027778
971;1/17/15 12:00 AM;"Quarter3";"sweing";"Saturday";10;0.65;22.52;1163.0;9720.0;3.83;35.0;0.0;0.0;0.0;54.0;0.9445272290838678;50.67326021824657;854.4348596415001;51.617787447330436;855.379386870584;0.650198653
972;2/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";2;0.8;22.52;1233.0;6900.0;0.0;113.0;0.0;0.0;0.0;57.5;0.5546632293011862;37.9499846272177;859.0783693669775;38.504647856518886;859.6330325962788;1.000018551
973;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";10;0.75;28.08;1144.0;10530.0;3.51;69.0;0.0;0.0;0.0;58.5;0.2973822742273572;48.10684100026242;932.8224085932895;48.40422327448978;933.1197908675169;0.8
974;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";14;0.8;3.94;1186.417033773862;1440.0;8.47;0.0;0.0;0.0;0.0;8.0;0.10417982097345724;48.55941464561201;957.9975770800586;48.663594466585465;958.1017569010321;0.23878787875
975;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";1;0.8;22.94;1582.0;3060.0;10.95;113.0;0.0;0.0;0.0;58.5;0.7007258108208251;75.95819245269412;896.1761831108962;76.65891826351495;896.876908921717;1.000402055
976;2/25/15 12:00 AM;"Quarter4";"finishing";"Wednesday";6;0.75;2.9;1186.417033773862;960.0;3.18;0.0;0.0;0.0;0.0;8.0;0.3857455205302798;55.07595382346694;895.1105967796624;55.46169934399722;895.4963423001926;0.41083333299999997
977;3/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";10;0.7;21.82;1251.0;6000.0;10.76;30.0;0.0;0.0;0.0;50.0;0.5944320101459369;57.68117671383514;916.0729924399187;58.27560872398108;916.6674244500647;0.700422
978;3/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";4;0.7;26.82;1028.0;6960.0;0.0;60.0;0.0;0.0;0.0;58.0;0.5194317474198306;50.003509940676814;879.092054891307;50.522941688096644;879.6114866387269;0.799975862
979;2/26/15 12:00 AM;"Quarter4";"finishing";"Thursday";2;0.7;3.9;1186.417033773862;960.0;7.42;0.0;0.0;0.0;0.0;8.0;0.6671946503921641;44.14339247343555;876.995782311717;44.81058712382771;877.6629769621092;0.5565625
980;1/25/15 12:00 AM;"Quarter4";"sweing";"Sunday";9;0.65;29.12;1086.0;10440.0;4.42;26.0;0.0;0.0;0.0;58.0;0.9435086332983437;48.03096869920156;906.4644226513975;48.9744773324999;907.4079312846959;0.650407524
981;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";5;0.6;27.48;549.0;6720.0;6.89;38.0;0.0;0.0;0.0;56.0;0.3675206736212413;57.53474958676147;892.8612389379746;57.902270260382714;893.2287596115958;0.7074464290000001
982;3/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";7;0.5;3.9;1186.417033773862;960.0;9.35;0.0;0.0;0.0;0.0;8.0;0.15510632664546353;47.08984128574951;898.5666352285347;47.244947612394974;898.7217415551801;0.560625
983;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";14;0.8;22.94;16882.0;7020.0;2.27;113.0;0.0;0.0;0.0;58.5;0.09357871461696732;46.72927412417288;811.7991742402656;46.82285283878985;811.8927529548826;0.25015056975
984;2/14/15 12:00 AM;"Quarter2";"finishing";"Saturday";8;0.7;4.15;1186.417033773862;960.0;8.44;0.0;0.0;0.0;0.0;8.0;0.3634118124623388;44.27957640708414;948.7424338789064;44.64298821954648;949.1058456913687;0.725625
985;2/16/15 12:00 AM;"Quarter3";"sweing";"Monday";5;0.8;30.1;461.0;0.0;2.77;0.0;0.0;0.0;0.0;59.0;0.25668259369685853;57.89401006005236;823.5558151127505;58.15069265374922;823.8124977064473;0.800980392
986;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";7;0.35;30.1;842.0;6960.0;7.35;0.0;0.0;0.0;1.0;58.0;0.36374590717283783;59.97565025728368;918.7442915384811;60.33939616445652;919.108037445654;0.350301724
987;1/4/15 12:00 AM;"Quarter1";"finishing ";"Sunday";1;0.8;3.94;1186.417033773862;960.0;4.45;0.0;0.0;0.0;0.0;8.0;0.789974821839656;75.37487929403783;913.1543785076323;76.16485411587747;913.9443533294719;0.915229167
988;2/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";1;0.8;22.52;1546.0;0.0;6.81;88.0;0.0;0.0;0.0;57.0;0.27817674263216907;23.357036539391483;874.2692810338513;23.635213282023653;874.5474577764834;0.90047076
989;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";1;0.8;22.94;16882.0;7020.0;2.27;113.0;0.0;0.0;0.0;58.5;0.09357871461696732;46.72927412417288;811.7991742402656;46.82285283878985;811.8927529548826;1.000602279
990;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";5;0.75;30.1;664.0;7140.0;0.75;56.0;0.0;0.0;0.0;59.0;0.16137975577442976;54.933519294048615;870.90617908718;55.09489904982304;871.0675588429544;0.7503921570000001
991;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";4;0.75;30.1;481.0;7140.0;2.82;0.0;0.0;0.0;1.0;59.0;0.07176978374722087;33.62226449011179;862.487944825576;33.69403427385901;862.5597146093232;0.7503921570000001
992;3/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";6;0.6;2.9;1186.417033773862;960.0;4.22;0.0;0.0;0.0;0.0;8.0;0.7808614769668882;19.012286382650192;825.6181704631134;19.79314785961708;826.3990319400802;0.271875
993;2/12/15 12:00 AM;"Quarter2";"finishing";"Thursday";12;0.8;4.08;1186.417033773862;1080.0;2.97;0.0;0.0;0.0;0.0;9.0;0.5349396501442206;26.76350003903655;789.8241456091905;27.29843968918077;790.3590852593347;0.838666667
994;1/8/15 12:00 AM;"Quarter2";"sweing";"Thursday";8;0.8;25.9;1026.0;10170.0;3.09;60.0;0.0;0.0;0.0;56.5;0.9648693415618608;62.58422979024538;881.2127705053156;63.54909913180724;882.1776398468775;0.850136766
995;3/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";4;0.75;3.94;1186.417033773862;960.0;1.65;0.0;0.0;0.0;0.0;8.0;0.5234935022486126;35.21507572239598;932.850610727258;35.73856922464459;933.3741042295065;0.881575
996;3/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";8;0.8;4.6;1186.417033773862;2640.0;2.15;0.0;0.0;0.0;0.0;22.0;0.9948439270074699;55.98802517383372;955.6675723983817;56.98286910084119;956.6624163253891;0.980984848
997;1/10/15 12:00 AM;"Quarter2";"finishing ";"Saturday";4;0.8;3.94;1186.417033773862;6000.0;2.8;0.0;0.0;0.0;0.0;20.0;0.8950025212698458;46.65513647969083;859.3378105209028;47.55013900096068;860.2328130421727;0.911589744
998;3/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";12;0.8;4.6;1186.417033773862;1080.0;2.93;0.0;0.0;0.0;0.0;9.0;0.8448340599563672;52.32815536933474;896.3823217339667;53.17298942929111;897.2271557939231;0.868888889
999;3/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";14;0.75;3.94;1186.417033773862;960.0;5.03;0.0;0.0;0.0;0.0;8.0;0.6213094142591192;59.409965754574046;885.4105827734884;60.03127516883316;886.0318921877475;0.22018854175
1000;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";5;0.8;30.1;450.0;5700.0;2.45;0.0;4.5;25.0;0.0;60.0;0.6194478041021741;34.870661799764164;848.1106791620145;35.49010960386634;848.7301269661167;0.307501459
1001;1/18/15 12:00 AM;"Quarter3";"sweing";"Sunday";5;0.6;20.4;1031.0;10440.0;2.87;30.0;0.0;0.0;0.0;58.0;0.9795539614977216;44.830823501709936;866.557095146696;45.81037746320766;867.5366491081937;0.6000626960000001
1002;1/12/15 12:00 AM;"Quarter2";"sweing";"Monday";7;0.8;25.9;1031.0;10170.0;5.12;60.0;0.0;0.0;0.0;56.5;0.743394837161768;57.62197583102484;852.0485071831564;58.36537066818661;852.7919020203182;0.850136766
1003;2/17/15 12:00 AM;"Quarter3";"finishing";"Tuesday";7;0.7;5.13;1186.417033773862;1200.0;7.7;0.0;0.0;0.0;0.0;10.0;0.8892836358345599;48.08119327337363;906.7642192137607;48.97047690920819;907.6535028495953;0.91375
1004;1/18/15 12:00 AM;"Quarter3";"sweing";"Sunday";2;0.65;22.94;1025.0;10170.0;4.75;26.0;0.0;0.0;0.0;56.5;0.06570680215265579;43.87109333390332;791.8020795525696;43.93680013605597;791.8677863547223;0.6502434970000001
1005;1/11/15 12:00 AM;"Quarter2";"finishing ";"Sunday";3;0.75;4.15;1186.417033773862;1440.0;1.96;0.0;0.0;0.0;0.0;8.0;0.7002927634790997;42.271558131241854;821.0799252820118;42.97185089472095;821.7802180454909;0.93532197
1006;3/1/15 12:00 AM;"Quarter1";"finishing";"Sunday";3;0.8;4.6;1186.417033773862;10500.0;5.6;0.0;0.0;0.0;0.0;25.0;0.5897807022003261;32.00917176621502;875.6815331940364;32.59895246841535;876.2713138962367;0.936355556
1007;3/3/15 12:00 AM;"Quarter1";"finishing";"Tuesday";1;0.7;3.94;1186.417033773862;3360.0;4.13;0.0;0.0;0.0;0.0;8.0;0.6054383710223522;43.68889293960985;866.0984426995402;44.2943313106322;866.7038810705626;0.555430556
1008;3/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";12;0.8;15.26;961.0;4080.0;7.05;50.0;0.0;0.0;0.0;34.0;0.25319919872376573;40.32410270735624;883.313136069702;40.57730190608;883.5663352684257;0.8004019609999999
1009;3/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";6;0.5;2.9;1186.417033773862;960.0;4.01;0.0;0.0;0.0;0.0;8.0;0.5582638440352653;12.423236196791194;868.2397070012773;12.98150004082646;868.7979708453126;0.7975
1010;3/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";14;0.7;16.1;928.0;4800.0;9.41;30.0;0.0;0.0;1.0;45.0;0.06759268635957649;56.922899661851964;884.9711864893965;56.99049234821154;885.0387791757561;0.17502651525
1011;1/20/15 12:00 AM;"Quarter3";"sweing";"Tuesday";12;0.5;15.26;1352.0;3720.0;2.78;23.0;0.0;0.0;0.0;34.0;0.7621160456735947;48.483546061354645;945.916162972567;49.24566210702824;946.6782790182406;0.5002904189999999
1012;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";13;0.75;15.26;1276.0;1440.0;7.79;45.0;0.0;0.0;0.0;35.0;0.08098374577520862;75.62859191430601;858.608566939989;75.70957566008123;858.6895506857643;0.999999
1013;1/12/15 12:00 AM;"Quarter2";"sweing";"Monday";6;0.8;11.41;843.0;5670.0;3.13;50.0;0.0;0.0;0.0;31.5;0.9086132873658146;63.35332568617075;952.598339935948;64.26193897353656;953.5069532233139;0.800181818
1014;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";8;0.7;30.1;824.0;5160.0;0.89;0.0;0.0;0.0;1.0;60.0;0.930197344105916;53.76877128352836;878.1117814465233;54.69896862763427;879.0419787906292;0.700206125
1015;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";9;0.8;3.94;1186.417033773862;1440.0;6.51;0.0;0.0;0.0;0.0;8.0;0.37165495721918795;32.64383029617488;876.0333048070264;33.01548525339407;876.4049597642456;0.8581439390000001
1016;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";11;0.35;11.41;434.0;3240.0;7.34;0.0;0.0;0.0;1.0;52.0;0.7608064771220431;71.17668744073461;878.211943872775;71.93749391785666;878.9727503498971;0.507903226
1017;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";9;0.75;18.79;290.0;5040.0;5.85;45.0;0.0;0.0;0.0;52.0;0.33444177375931194;27.198188806994747;873.0408620095607;27.53263058075406;873.37530378332;0.750347333
1018;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";13;0.8;15.26;894.0;4080.0;3.42;50.0;0.0;0.0;0.0;34.0;0.761574500463001;72.38474276016288;904.3224172289671;73.14631726062588;905.0839917294301;0.999999
1019;1/8/15 12:00 AM;"Quarter2";"sweing";"Thursday";5;0.7;42.41;724.0;10260.0;2.76;0.0;0.0;0.0;0.0;57.0;0.9484676490613344;48.021143897777435;919.7986536392851;48.96961154683877;920.7471212883464;0.23370547600000002
1020;3/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";6;0.75;18.79;52.0;3960.0;2.78;0.0;0.0;0.0;0.0;33.0;0.5084736294784249;53.93714467393195;852.3037087561645;54.44561830341037;852.8121823856429;0.332146465
1021;2/23/15 12:00 AM;"Quarter4";"sweing";"Monday";5;0.8;30.1;541.0;7140.0;0.92;38.0;0.0;0.0;0.0;59.0;0.303716884501654;54.73019264550043;848.2654175494366;55.033909530002084;848.5691344339383;0.800137255
1022;2/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";2;0.8;3.94;1186.417033773862;3000.0;5.15;0.0;0.0;0.0;0.0;25.0;0.35593986401927236;46.37181953797889;841.1035102127619;46.727759401998156;841.4594500767812;1.050666667
1023;3/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";7;0.8;30.1;874.0;3960.0;4.07;50.0;0.0;0.0;0.0;59.0;0.6607122429119382;66.59041185570102;870.8226569604063;67.25112409861296;871.4833692033183;0.8000557620000001
1024;1/22/15 12:00 AM;"Quarter4";"sweing";"Thursday";10;0.75;22.52;1328.0;10080.0;7.37;55.0;0.0;0.0;0.0;56.0;0.028362864309184;67.14341974690325;867.7441771227868;67.17178261121244;867.772539987096;0.800020563
1025;1/27/15 12:00 AM;"Quarter4";"finishing ";"Tuesday";4;0.8;4.3;1186.417033773862;1440.0;1.49;0.0;0.0;0.0;0.0;12.0;0.05682482756719853;36.320208425049486;908.3088660066718;36.377033252616684;908.365690834239;0.940625
1026;2/19/15 12:00 AM;"Quarter3";"sweing";"Thursday";12;0.8;15.26;1126.0;1080.0;0.0;38.0;0.0;0.0;0.0;34.0;0.6967679946211385;67.41771150649933;928.8709226258144;68.11447950112047;929.5676906204355;0.8007114940000001
1027;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";5;0.65;4.15;1186.417033773862;1440.0;2.5;0.0;0.0;0.0;0.0;8.0;0.9497622336356196;50.053287511459146;848.4485538622206;51.00304974509476;849.3983160958562;0.809564394
1028;2/12/15 12:00 AM;"Quarter2";"finishing";"Thursday";13;0.8;4.08;1186.417033773862;1080.0;2.97;0.0;0.0;0.0;0.0;9.0;0.5349396501442206;26.76350003903655;789.8241456091905;27.29843968918077;790.3590852593347;0.999999
1029;2/19/15 12:00 AM;"Quarter3";"sweing";"Thursday";14;0.65;30.33;841.0;6840.0;5.98;0.0;0.0;0.0;1.0;57.0;0.5959094881875819;67.35265424516474;947.3866938504783;67.94856373335233;947.9826033386659;0.14632894725
1030;1/10/15 12:00 AM;"Quarter2";"finishing ";"Saturday";9;0.8;3.94;1186.417033773862;1440.0;5.1;0.0;0.0;0.0;0.0;8.0;0.4452110164244448;40.419794001586375;852.2235924971687;40.86500501801082;852.6688035135932;0.8581439390000001
1031;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";12;0.8;11.61;1120.0;5670.0;9.56;50.0;0.0;0.0;0.0;31.5;0.15367679612347673;49.000236949195475;846.5164646923641;49.15391374531895;846.6701414884876;0.8002467529999999
1032;2/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";1;0.8;3.94;1186.417033773862;1200.0;4.55;0.0;0.0;0.0;0.0;10.0;0.7868867700493474;64.05404595267834;957.3102522359318;64.84093272272769;958.0971390059811;0.893066667
1033;1/14/15 12:00 AM;"Quarter2";"finishing ";"Wednesday";14;0.8;3.94;1186.417033773862;1260.0;7.89;0.0;0.0;0.0;0.0;8.0;0.14528757307162932;46.971363147273365;888.216858126318;47.11665072034499;888.3621456993897;0.06182900425
1034;1/22/15 12:00 AM;"Quarter4";"finishing ";"Thursday";12;0.6;4.08;1186.417033773862;5400.0;1.16;0.0;0.0;0.0;0.0;9.0;0.734488889209137;51.19599868379412;847.2630749614592;51.93048757300326;847.9975638506684;0.327407407
1035;3/2/15 12:00 AM;"Quarter1";"finishing";"Monday";3;0.8;4.6;1186.417033773862;10080.0;7.64;0.0;0.0;0.0;0.0;24.0;0.5964877122972619;55.3199785528115;847.1481654706607;55.91646626510876;847.744653182958;0.86037037
1036;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";9;0.8;29.12;14.0;6960.0;3.81;0.0;0.0;0.0;0.0;58.0;0.44978624986430016;55.31526787725772;939.3876231178662;55.76505412712202;939.8374093677304;0.497885057
1037;3/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";12;0.8;4.6;1186.417033773862;1080.0;3.82;0.0;0.0;0.0;0.0;9.0;0.7498069432507444;31.50766906378867;826.3050407767065;32.257476007039415;827.0548477199573;0.868888889
